"class" "GLCM_Pan" "Mean_G" "Mean_NIR" "Mean_R" "SD_Plan"
"1" 135.070878 247.536585 208.780488 133.707317 19.889971
"1" 134.003937 213.90625 427.4375 99.21875 26.20694
"1" 135.5 225.028169 551.507042 106.253521 33.199522
"1" 132.108696 206 399 97 0.471405
"1" 129.436567 223.058824 467.470588 109.235294 29.285494
"1" 130.653986 193.23718 234.217949 88.782051 16.377846
"1" 127.897246 216.783333 360.616667 102.316667 28.184511
"1" 120.309091 253.516129 692.064516 121.677419 34.115431
"1" 135.536585 252.113636 649.159091 131.386364 16.327359
"1" 124.275 264.8 773.8 130.8 11.876026
"1" 137.598558 231.423077 586.730769 111.692308 37.200103
"1" 136.332168 237.611111 515.333333 119.166667 37.775368
"1" 122.848214 243.071429 539.142857 122.5 28.808747
"1" 141.304598 213.181818 341.363636 104.727273 13.561004
"1" 118.429565 242.555556 483.916667 114.138889 26.233446
"1" 120.229365 239.255814 625.488372 111.372093 30.130795
"1" 115.455189 237.037037 527.222222 106.296296 13.666315
"1" 133.118943 247.604651 557.581395 127.674419 16.903026
"1" 125.392136 235.305085 651.389831 114.288136 39.007472
"1" 116.680653 237.555556 705.777778 113.203704 28.128648
"1" 139.592771 253.153846 757.346154 122.423077 28.350407
"1" 130.062368 194.233333 252.066667 87.2 15.668652
"1" 134.521739 238.115385 595.038462 119.576923 40.146791
"1" 139.727012 244.363636 866.363636 111.545455 32.327386
"1" 115.212224 243.108108 876.432432 112.378378 28.670033
"1" 137.694226 240.291667 852.1875 107.395833 32.38567
"1" 116.607345 240.494382 846.696629 109.696629 32.68998
"1" 97.075 251.4 635.1 122.8 11.651609
"1" 114.570866 218.395833 448.729167 99.520833 12.353025
"1" 131.03493 197.825397 332.587302 88.936508 24.435486
"1" 133.690114 214.454546 415.333333 95.484848 11.885357
"1" 125.297923 253.708955 470.276119 143.828358 17.94521
"1" 134.756719 245.933333 562.177778 127.111111 14.674476
"1" 134.763605 241.837838 782.310811 110.972973 24.102123
"1" 132.372596 229.307692 584.153846 109.692308 24.574034
"1" 117.211539 244.956522 389.869565 154.826087 28.670279
"1" 130.145161 188.774194 414.935484 89.935484 36.446988
"1" 120.037842 244.772222 836.488889 117.588889 22.979042
"1" 136.005263 289.125 428.166667 165.083333 15.362235
"1" 129.040508 238.906977 643.403101 117.178295 24.390115
"1" 117.109948 286.416667 430.666667 163.833333 25.084718
"1" 132.142797 228.073333 425.22 112.966667 15.208062
"1" 123.115049 242.778626 452.442748 123.167939 12.307034
"1" 137.458175 235.424242 775.424242 107.30303 34.958089
"1" 107.145833 243 683.75 111.166667 18.840707
"1" 134.727994 246.724138 673.149425 115.827586 23.454141
"1" 134.947989 268.340659 747.230769 131.32967 23.187209
"1" 129.295455 236 339 127 24.406678
"1" 129.716854 265.178571 231.928571 147.5 14.862765
"1" 115.161928 224.431373 421.705882 121.313726 17.561185
"1" 115.763099 261.424779 771.035398 129.460177 27.342366
"1" 127.155898 207.09434 339.509434 104.632076 23.440365
"1" 136.054291 201.055556 188.333333 93.944444 13.450268
"1" 139.649447 231.941177 753.647059 106.882353 41.829155
"1" 131.771062 200.463768 240.101449 100.304348 16.007612
"1" 127.445411 227.661539 445.261539 110.492308 18.356883
"1" 123.424354 282.423077 427.442308 190.192308 19.821047
"1" 128.329365 250.375 914.125 121.375 20.650529
"1" 168.760417 228.5 769.833333 104.666667 9.441339
"1" 129.210066 252.347826 780.217391 114.226087 23.885812
"1" 117.67052 239.584615 803.476923 112.369231 26.724516
"1" 122.087167 284 303.788462 176.076923 24.543849
"1" 130.25 256.476923 429.707692 153.169231 23.371272
"1" 118.340233 238.445206 762.452055 114.273973 19.110528
"1" 124.934955 233.414414 789.207207 108.684685 24.144716
"1" 97.819444 244.111111 882.333333 118.333333 14.309627
"1" 136.541397 268.680412 738.762887 130.28866 14.333753
"1" 137.149552 208 366.054945 104.923077 32.80093
"1" 90.346154 258 425.6 159.2 21.775215
"1" 147.320652 234.608696 768.652174 107.652174 28.576234
"1" 135.563095 231.433962 767.113208 111.54717 15.21623
"1" 119.881253 238.038462 596.814103 109.884615 20.014848
"1" 138.00945 239.547945 495.054795 113.383562 16.836135
"1" 149.645833 231.25 744.083333 100.916667 26.047499
"1" 119.303688 200.482759 405.206897 107.517241 38.791862
"1" 129.647982 228.892857 534.982143 108.464286 19.48256
"1" 131.947993 228.275362 544.942029 111.391304 23.774672
"1" 114.038356 232.217391 704.326087 108.630435 14.000354
"1" 126.947977 243.272727 687.090909 108.954546 10.926974
"1" 152.536164 243.675 686.375 109.125 19.737021
"1" 133.862559 229.849057 739.358491 99.075472 31.478405
"1" 92.1875 232.5 510 103.5 22.652569
"1" 115.907609 250.582609 778.608696 112.382609 30.152969
"1" 117.799342 234.947368 365.684211 127.421053 29.341999
"1" 114.430693 248.333333 529.470588 121.647059 16.212853
"1" 114.387795 228.53125 526.21875 110.90625 28.379525
"1" 111.330882 234.764706 885.941177 105.352941 16.234015
"1" 130.868502 230.414634 727.292683 102.341463 27.258452
"1" 110.672185 238.894737 565.368421 116.736842 15.630604
"1" 118.905548 237.273684 815.757895 110.378947 34.249264
"1" 145.818182 251.333333 442 118.777778 23.862776
"1" 121.527311 269.233333 428.5 144 26.53595
"1" 135.021347 238.25974 568.831169 114.532468 21.213188
"1" 137.566606 241.333333 775.956522 111.492754 29.763875
"1" 134.529817 229.254546 590.781818 106.872727 16.520801
"1" 141.286 250.8125 395.75 140.59375 17.479424
"1" 150.996296 218.117647 735.647059 99.705882 25.295349
"1" 126.752492 260 507.56579 136.06579 17.499288
"1" 100.15 243.8 764.8 111 30.13702
"1" 121.391093 304.736264 435.098901 199.395604 24.209058
"1" 128.242336 278.209302 468.255814 160.162791 17.053696
"1" 128.583649 244.584746 705.771186 115 12.760596
"1" 133.814324 222.726316 528.010526 104.642105 24.596525
"1" 123.823348 248.288344 554.907976 125.08589 21.775463
"1" 168.8375 252 580 122 17.843766
"1" 150.540541 304.785714 444.071429 194.857143 18.908615
"1" 144.229167 246.666667 823.666667 116.666667 33.00505
"1" 133.195302 231.657754 452.037433 120.786096 29.648156
"1" 137.564835 255.052632 835.736842 115.684211 39.194506
"1" 123.719259 275.178571 462.05 163.628571 14.979578
"1" 113.952485 239.767442 568.639535 112.976744 15.594272
"1" 114.25 336.8 443.466667 228 12.638389
"1" 139.790476 255.333333 722.363636 121.333333 16.805537
"1" 125.390524 243.433071 757.188976 116.299213 21.073567
"1" 132.819765 253.198718 454.98718 139.923077 14.901864
"1" 149.078125 280.5 456.166667 160.166667 36.59567
"1" 139.074419 244.666667 752.740741 115.259259 25.360663
"1" 108.394531 254.625 895 117.6875 27.959793
"1" 118.5299 252.763158 626 121.789474 18.520128
"1" 103.830357 273.857143 474.428571 158.142857 11.745603
"1" 110.133508 209.291667 473.208333 103.458333 19.772139
"1" 131.51989 242.434783 682.173913 113.76087 26.115609
"1" 149.442359 244.148936 609.851064 112.87234 18.158574
"1" 129.991961 264.282051 472 147.974359 21.022795
"1" 144.450704 248 876 114 26.981475
"1" 113.713877 251.954546 801.681818 118.840909 32.625821
"1" 140.554645 247.782609 503.26087 129.869565 25.529922
"1" 130.53771 241.777778 527.933333 120.377778 17.104385
"1" 122.808547 266.486487 486.527027 147.378378 16.711578
"1" 122.016372 244.369863 708.130137 113.910959 17.282091
"1" 137.323171 244.064516 733.612903 114.806452 30.662338
"1" 124.029412 244.0625 634.84375 117.34375 25.845526
"1" 144.197708 245 595.590909 119.954546 14.236564
"1" 137.038745 231.588235 462.813726 114.862745 29.822822
"1" 137.671617 244.552632 709.421053 116.026316 23.745258
"1" 123.396867 244.104167 685.958333 107.6875 29.827513
"1" 125.000746 244.523438 728.4375 113.40625 12.295827
"1" 118.945993 226.388889 461.305556 112.805556 36.965815
"1" 142.888889 235.114286 728.257143 113.342857 24.091492
"1" 117.2975 237.32 681.16 111.52 29.824822
"1" 109.039931 248.527778 582.583333 125.861111 24.240691
"1" 143.98125 244.5 743.5 114.1 31.99203
"1" 125.01017 238.756757 584.45946 118.432432 20.177771
"1" 109.853293 244.595238 748.928571 115.142857 13.629367
"1" 151.236221 252.8125 884.6875 115.5 16.009763
"1" 117.843836 256.195652 901.195652 117.108696 22.053767
"1" 125.837548 242.304878 587.743902 116.414634 24.560749
"1" 110.853086 243.705882 546.921569 117.411765 17.230129
"1" 134.013909 242.744186 556.709302 119.406977 23.401754
"1" 136.036467 230.884615 544.525641 112.051282 23.576975
"1" 120.603922 233.90625 595.96875 109.46875 16.507101
"1" 120.518438 262.37931 914.793103 120.103448 38.86802
"1" 131.230325 179.894569 179.169329 73.955272 6.236749
"1" 143.163968 188.354839 345.322581 79.193548 16.182621
"1" 135.074742 204.734694 456.938776 88 29.456283
"1" 111.944773 202.125 384.71875 84.09375 26.02656
"1" 122.230636 243.13587 656.695652 114.190217 14.01551
"1" 125.298411 235.58256 681.912802 106.977737 9.441092
"1" 125.816594 196.222222 353.152778 85.236111 23.232504
"1" 122.513906 181.75 266.519231 77.923077 15.912331
"1" 129.343603 229.165899 660.797235 102.133641 10.316183
"1" 129.167916 205.476191 395.261905 92.738095 28.841983
"1" 104.253125 193.35 416.05 85.45 31.572575
"1" 123.7 233.7375 717.825 109.8375 9.276575
"1" 131.429787 183.933333 230.466667 81.4 4.787019
"1" 133.28394 180.402778 270.458333 75.013889 14.020708
"1" 110.567944 206.111111 535.611111 86.555556 33.987289
"1" 117.893401 208.108108 483.891892 91.108108 39.768688
"1" 134.480712 187.835294 361.4 81.894118 16.488536
"1" 132.250805 185.929936 285.273885 77.764331 20.931731
"1" 126.832962 191.520468 237.888889 81.023392 19.904326
"1" 134.776596 196.333333 351.333333 87.833333 9.30883
"1" 131.682446 196.78125 358.140625 87.4375 30.602734
"1" 110.301047 191.083333 368.25 81.916667 20.506732
"1" 124.224601 197.518182 392.490909 86.477273 27.879986
"1" 146.589342 182.9 343.5 77.9 12.165114
"1" 133.224242 197.25 374.817308 88.846154 17.657407
"1" 119.040862 206 421.388235 93.223529 18.53492
"1" 121.911411 218.119048 583.02381 96.047619 27.476232
"1" 135.464321 188 332.138462 83.107692 18.909151
"1" 108.886029 192.764706 316.882353 83 17.179089
"1" 115.703057 205.206897 476.344828 85.241379 27.14413
"1" 131.66313 229.184524 665.75 103.910714 10.313906
"1" 132.223214 214 570.285714 97.857143 23.266864
"1" 138.041551 196.217391 344.782609 77.217391 10.835948
"1" 127.842566 210.255814 473.534884 86.976744 41.473743
"1" 123.318888 205.742268 420.773196 87.443299 34.534811
"1" 117.156146 206.368421 555.684211 93.842105 33.503049
"1" 138.112527 194.966667 358.733333 83.366667 14.90548
"1" 110.128134 260.355556 723.977778 117.4 16.917315
"1" 115.67 216.947368 532.210526 88.210526 38.169762
"1" 135.514154 193.7 323.272727 83.9 10.845954
"1" 128.781437 194.476191 336.952381 89.333333 10.893007
"1" 135.572917 202.041667 338.75 84.291667 26.428625
"1" 120.819366 207.18018 445.306306 93.234234 28.284073
"1" 122.572243 228.636364 609.454546 100.151515 16.429721
"1" 120.003405 201.693694 443.252252 90.783784 23.994139
"1" 133.489679 192.518182 326.345455 83.154545 22.419361
"1" 132.963158 205.875 384.5 86 15.740076
"1" 138.30543 203.857143 421.357143 89.857143 26.36099
"1" 141.615108 204.657143 448.885714 91.285714 24.37955
"1" 123.32992 201.27907 374.046512 89.813953 26.167844
"1" 110.555276 200.96 522.96 91.2 32.160697
"1" 129.964076 251.350516 640.43299 124.237113 18.173343
"1" 135.945652 192.02439 203.121951 84.353659 7.112423
"1" 129.494065 192.465116 242.465116 82.44186 13.947634
"1" 119.359177 195.65 292.925 84.925 17.222369
"1" 130.859599 175 241.863636 81.363636 13.459459
"1" 142.510417 188.333333 450 86.833333 20.087828
"1" 114.032609 253.557692 689.096154 118.634615 19.439664
"1" 115.434109 262.087719 562.403509 144.894737 14.814727
"1" 128.993031 222 479.944444 101.777778 49.531758
"1" 134.604061 206.6 332.56 97.76 15.458021
"1" 123.418026 200.657534 321.438356 90.109589 22.24396
"1" 134.495913 191.673913 322.413044 88.195652 24.406529
"1" 129.857644 275.8 645.788889 146.855556 33.406041
"1" 143.497685 267.703704 568.925926 149.37037 15.149461
"1" 134.82948 258.727273 602.227273 133.590909 14.797252
"1" 123.882637 267.589744 612.794872 132.153846 28.801253
"1" 115.841912 200.441177 366.117647 87.323529 36.643058
"1" 141.116848 204 509.73913 93.130435 26.603758
"1" 116.461635 278.72 718.266667 141.866667 24.15316
"1" 131.616396 274.891089 516.950495 157.376238 23.109848
"1" 131.746667 183.874286 237.24 78.205714 13.889472
"1" 121.781321 196.572727 363.963636 86.163636 33.015453
"1" 146.686869 197.8 320.8 86.8 9.255139
"1" 120.588453 283.4 776.788235 140.411765 17.906655
"1" 112.850394 290.125 807.5 145.4375 16.971368
"1" 113.50625 251.6 490.8 128.5 17.90782
"1" 125.041712 292.310345 429.741379 187.344828 9.577644
"1" 129.339599 283.22973 397.655405 179.013514 11.546837
"1" 125.882353 260.117647 357.411765 148.823529 24.566272
"1" 107.752101 194.4 307.6 82.266667 15.869748
"1" 100.882813 199.875 466.583333 88.208333 21.888884
"1" 133.933678 210.178082 408.027397 94.520548 24.778327
"1" 130.151976 186.922705 282.541063 82.086957 18.717771
"1" 115.6875 208.083333 425.527778 95.777778 42.710915
"1" 114.179389 225.757576 455.484849 98.424242 15.487013
"1" 132.422464 202.885058 242.793103 101.229885 21.763092
"1" 124.678832 308.742857 387.485714 204.628571 7.588606
"1" 130.803534 195.213483 329.876405 84.449438 19.980081
"1" 110.086539 211 420.615385 93 31.143303
"1" 112.562796 196.415094 334.169811 88.207547 17.054558
"1" 130.473492 289.043478 491.42029 169.594203 16.239672
"1" 121.022022 297.253968 414.698413 192.428571 9.437973
"1" 130.557305 201.920792 183.004951 87.326733 8.40271
"1" 130.361404 190.533333 308.3 87.111111 21.222211
"1" 131.550802 185 217 76.166667 11.700082
"1" 123.00687 252.5 313.548781 143.792683 32.354422
"1" 132.09811 271.114286 657.257143 134.071429 23.108246
"1" 119.725844 205.685185 421.416667 92.388889 28.541013
"1" 114.784091 291.636364 648.727273 165.636364 21.986848
"1" 134.891753 181.622951 242.229508 77.557377 10.138678
"1" 129.222222 187.253731 300.701493 81.477612 16.179586
"1" 128.273727 248.627145 691.063963 113.907956 9.934655
"1" 125.43362 289.343284 361.089552 181.223881 12.039902
"1" 124.968504 269.75 544 137.25 17.448026
"1" 128.183051 194.108108 372.108108 85.027027 26.942896
"1" 118.257129 202.085938 360.375 90.210938 21.284988
"1" 137.197708 202.636364 388.454546 92.363636 27.9378
"1" 146.765957 210 550.333333 92.666667 34.377399
"1" 103.131944 198.888889 412.666667 87.111111 21.899321
"1" 118.583582 195.309524 334 88.285714 24.008466
"1" 117.124122 253.537037 715.037037 116.851852 19.086188
"1" 129.469537 258.615942 597.586957 129.992754 21.27599
"1" 126.705186 275.892857 455.214286 161.178571 15.353062
"1" 130.40677 187.383178 220.308411 80.738318 13.679038
"1" 120.190675 214.288889 570.066667 95.277778 31.153917
"1" 134.301282 250 284.2 134.1 19.512752
"1" 131.758087 194.282609 315.601449 84.565217 14.167964
"1" 135.118885 184.446602 266.38835 81.359223 10.91921
"1" 144.92132 197.8 353.96 85.92 14.99632
"1" 134.346997 198.545455 402.045455 86.272727 28.514169
"1" 120.658065 197.627119 340.813559 85.254237 14.19722
"1" 129.287 250.763867 718.908082 115.939778 9.627593
"1" 123.401931 199.228571 309.828571 87.628571 16.520996
"1" 118.72973 275.428571 453.571429 159.714286 6.123308
"1" 134.727848 245.9 280.3 129 18.629278
"1" 124.121167 204.928571 435.154762 88.892857 25.550326
"1" 134.711635 204.067797 370.333333 92.785311 19.206854
"1" 130.713247 238.240506 690.708861 109.417722 8.728709
"1" 120.884817 259.333333 425.333333 138.333333 15.250455
"1" 115.005054 212.045977 377.505747 95.804598 18.750759
"1" 118.336735 206.945946 457.864865 92.108108 23.287105
"1" 117.007353 210.970588 538.5 90.029412 31.770751
"1" 123.137845 248.68 544.36 115.64 39.482052
"1" 128.131068 232.538462 341.923077 111.230769 24.668932
"1" 131.502774 198.681319 262.725275 89.032967 15.637034
"1" 112.595238 190.285714 355.142857 83.285714 31.16673
"1" 115.888379 208.243902 531.439024 92.731707 35.467474
"1" 117.6875 187.68 332.4 82.4 48.230049
"1" 134.576471 193.78125 401.96875 86.21875 28.30441
"1" 135.192961 202.038462 477.346154 90.384615 36.942998
"1" 107.539773 219.909091 562.272727 89.636364 32.012394
"1" 133.293982 195.966887 330.082782 84.735099 20.08743
"1" 117.665563 182.842105 350.157895 85.473684 20.452499
"1" 120.88526 205.826667 513.133333 94.773333 35.09346
"1" 134.53753 184.653846 337.730769 80.480769 19.801904
"1" 135.630682 201.090909 464.818182 79.545455 28.867323
"1" 130.557831 195.923077 437.865385 87.25 30.526058
"1" 136.413462 216.769231 628.076923 101.846154 37.176375
"1" 136.433333 203.470588 433.470588 83.470588 20.018331
"1" 113.398821 229.4375 655.625 102.09375 35.883873
"1" 116.75873 214.226891 549.008403 95.621849 34.473454
"1" 113.666667 207.555556 479.277778 88.166667 43.438512
"1" 135.328125 212.5 485.269231 87.211538 33.506882
"1" 137.617188 218.3125 604.6875 100.3125 33.517719
"1" 137.047382 185.894737 256.434211 79.197368 11.659083
"1" 137.394567 214.195876 535.680412 93.041237 24.400226
"1" 112.103053 215.773913 581.8 95.669565 29.360576
"1" 124.990552 195.209302 399.848837 84.05814 31.954709
"1" 116.049858 208.727273 495.795455 93.886364 40.323914
"1" 155.068182 203.571429 477.857143 86.857143 6.726433
"1" 114.769531 202.0625 492.75 88.6875 18.685619
"1" 142.223577 195.096774 413.580645 86.193548 22.530774
"1" 133.822857 225.090909 643.363636 98.181818 25.242297
"1" 146.239583 211.666667 582.583333 96.5 14.876342
"1" 140.153153 203.821429 414.178571 94 13.270489
"1" 140.834118 184.481482 316.703704 75.87037 11.614596
"1" 137.980114 216.409091 597.636364 97.863636 38.664054
"1" 132.266667 194.766667 318.2 84.5 19.10032
"1" 140.224374 193.872727 462.327273 84.527273 29.360208
"1" 136.005988 218.904762 582.333333 96.52381 21.49524
"1" 118.794251 202.216868 442.698795 90.783133 31.430897
"1" 140.616314 205.761905 487.833333 92.119048 21.153955
"1" 142.949029 200.576923 431.038462 86.961538 19.287186
"1" 121.2527 204.655172 493.344828 89.310345 31.493049
"1" 132.515758 204.595238 431.825397 91.809524 20.494911
"1" 130.304688 196.25 313.75 78 32.368424
"1" 125.886905 211.714286 523.619048 91.761905 36.727964
"1" 107.630252 204.066667 413.2 94.533333 16.304601
"1" 115.465368 214.965517 533.344828 94.862069 31.111017
"1" 108.5625 207.727273 504.454546 93.181818 38.869138
"1" 142.48803 203.088235 414.911765 91.044118 19.867397
"1" 143.374252 206.190476 455.52381 91.952381 21.579574
"1" 116.473913 206.482759 408.310345 91.62069 16.613963
"1" 112.99373 203.525 410.5 94 22.577076
"1" 136.049614 216.140351 503.421053 96.842105 34.28748
"1" 126.593276 204.603448 401.293103 91.413793 24.387119
"1" 134.861472 207.758621 533.896552 90.344828 36.457491
"1" 104.736842 214.105263 558.631579 95.263158 31.780236
"1" 125.042832 214.75 444.902778 95.305556 23.274591
"1" 123.049652 222.152778 617.916667 100.402778 29.389778
"1" 117.568628 216.54902 644.843137 97.196078 39.397842
"1" 130.662214 213.969697 649.030303 96.045455 32.699975
"1" 113.258364 210.588235 435.411765 90.852941 33.884051
"1" 123.522523 228.214286 590.857143 105 32.724889
"1" 133.781609 223.309859 552.056338 99.112676 30.487489
"1" 131.366112 186 273.642857 82.738095 17.180052
"1" 122.722906 230.705882 736 105.352941 26.37811
"1" 116.834601 227.424242 736.348485 104.515152 21.862182
"1" 139.156576 217.366667 590.3 98.733333 22.595698
"1" 115.750696 221.866667 624.088889 103.6 17.869845
"1" 116.315341 208.545455 511.954546 93.818182 21.134409
"1" 116.964844 222.6875 498.6875 96.4375 29.654719
"1" 130.45614 214.735294 494.794118 95.955882 33.338865
"1" 122.204199 219.040404 583.383838 97.69697 25.660797
"1" 127.872443 194.807692 340.692308 88.346154 24.317085
"1" 137.492593 231.529412 676.647059 106.941177 36.431953
"1" 116.390777 200.846154 357.423077 91.384615 19.258903
"1" 133.379139 191.026316 319.973684 90 18.096865
"1" 134.213395 181.642487 262.92228 79.290155 16.537282
"1" 144.776786 186.952381 303.095238 88.571429 13.393741
"1" 128.049367 192.375839 315.288591 83.637584 23.835723
"1" 123.526627 203.34375 419.28125 90.984375 20.884728
"1" 116.980057 195.045455 376.727273 85.787879 39.672433
"1" 112.62931 216.448276 531.034483 96.448276 33.530152
"1" 147.534682 190.227273 327.5 86.363636 8.421735
"1" 140.772152 207.52 448.28 93.88 22.859081
"1" 122.2457 203.313726 412.705882 89.705882 35.813928
"1" 131.341254 180.614583 270.125 80.333333 22.705368
"1" 134.23718 182.2 291.7 74.9 23.612444
"1" 133.114713 171.671053 218.289474 70.5 13.563403
"1" 127.551971 175.875 234.284091 71.147727 16.469795
"1" 127.621182 169.131004 174.489083 67.445415 9.037029
"1" 132.673154 179.874016 261.503937 77.76378 19.718664
"1" 116.388776 186.564516 299.951613 79.709677 22.054681
"1" 139.808036 175.285714 270.285714 78.714286 9.641534
"1" 130.971532 168.085714 207.504762 69.628571 12.195624
"1" 130.205947 203.798246 380.885965 88.631579 22.950643
"1" 89.8125 190.8 354.8 83.2 8.704022
"1" 145.590551 191.5 398.0625 91.4375 14.491377
"1" 132.253933 206.196429 421.446429 96.142857 25.976484
"1" 116.051044 200.351852 440.722222 87.833333 34.846794
"1" 127.326087 177.419753 276.444444 77.82716 21.620241
"1" 112.673913 196.652174 399.391304 89.826087 22.251017
"1" 131.503958 199.461539 389.748252 88.398601 24.943012
"1" 112.684676 205.734375 419.6875 91.40625 23.898528
"1" 136.485952 202.030303 366.868687 87.767677 19.644675
"1" 117.966929 197.65 308.025 82.925 18.612832
"1" 137.929237 195.529412 296.529412 81.676471 13.537242
"1" 134.142023 210 460.169231 95.353846 16.314005
"1" 120.456728 209.672566 402.557522 92.575221 25.389086
"1" 142.054688 204.75 375.125 90.625 18.261875
"1" 114.388577 211.104478 638.507463 92.656716 24.058902
"1" 118.061956 218.092308 513.123077 100.723077 18.903404
"1" 126.207763 234.8 454.763636 117.672727 22.496457
"1" 123.307558 269.825688 385.59633 148.513762 15.628779
"1" 123.034234 209.657143 702.028571 92.542857 23.167641
"1" 136.981482 217.588235 671 101.882353 44.554154
"1" 117.434132 209.952381 608.880952 91.380952 30.496124
"1" 156.667969 216.5 589.125 91.0625 11.479431
"1" 124.118785 207.164835 560.054945 89.835165 28.757383
"1" 183.28125 270 430 146 29.5
"1" 138.396025 202.804878 547.195122 91.878049 36.26361
"1" 118.646018 262.697674 500.697674 143.813954 21.936508
"1" 104.302083 270 430 146 154.573248
"1" 119.126126 203.428571 498.142857 92.142857 27.22094
"1" 144.387589 200.258065 530.258065 88.693548 19.281231
"1" 109.219409 213.4 562.2 95.2 12.808678
"1" 130.686833 217.132076 535.207547 100.735849 14.519527
"1" 135.878136 203.685714 460.371429 92.628571 28.604039
"1" 115.830421 241.459016 535.311475 122.360656 15.87019
"1" 121.169643 197.785714 525.75 91.607143 22.500879
"1" 112.19802 214.81579 686.789474 96.236842 37.235866
"1" 120.046575 223.108696 659.326087 107.304348 20.2151
"1" 129.926391 218.942857 640.4 97.342857 29.926659
"1" 121.591608 199.244444 449.466667 87.888889 21.252555
"1" 116.071046 206.212766 560.723404 89.340426 28.631547
"1" 119.393387 196.618182 458.654546 87.290909 28.694481
"1" 131.920561 208.074074 626 92.740741 21.628995
"1" 136.964286 215 676.428571 100.285714 24.674204
"1" 134.695716 202.517647 509.152941 92.482353 26.121187
"1" 115.696759 228.333333 757.407407 106.666667 21.880584
"1" 118.117347 205.702703 524.72973 90.486486 30.807634
"1" 139.903587 201.892857 471.928571 88.428571 21.073729
"1" 121.773307 269.9375 547.21875 140.96875 36.654945
"1" 124.8223 292.967033 313.67033 177.483517 19.489029
"1" 97.910714 211 501 91 17.577815
"1" 133.764398 290.583333 517.75 157.666667 22.528647
"1" 137.858628 186.491803 387.081967 83.508197 16.861642
"1" 124.621897 210.646465 627.49495 96.171717 18.504433
"1" 132.659563 209.39823 225.99115 104.548673 14.277356
"1" 127.601911 191.8 421.375 82.95 23.189383
"1" 124.441558 268.587629 421.659794 150 15.87499
"1" 128.360577 184.651515 335.606061 77.439394 15.907684
"1" 108.261993 199.352941 504.764706 89.352941 23.158044
"1" 130.363281 199.8125 434.375 83 51.053893
"1" 127.608029 176 275.632184 73.689655 12.686635
"1" 125.481827 198.251852 488.992593 86.274074 25.247185
"1" 124.01087 234.608696 315.347826 112.304348 43.03812
"1" 130.262038 202.904459 391.369427 91.299363 20.700008
"1" 133.846774 178.126984 263.111111 71.285714 11.394393
"1" 127.48125 259.6 244.8 152.4 17.934325
"1" 130.147143 197.5 257.931818 81.113636 20.414038
"1" 123.080201 231 299.96 117.8 26.159694
"1" 132.956364 193.211539 331.855769 84.855769 15.41539
"1" 104.20625 202.9 611.4 93.4 18.427154
"1" 135.137833 211.969697 597.606061 94.818182 26.170119
"1" 120.962121 238.12 667.6 112.64 18.701968
"1" 136.390729 184.403509 356.842105 79.719298 15.524165
"1" 115.672269 182 309.6 77.133333 23.038711
"1" 137.380252 193.7 300.833333 84.833333 12.870984
"1" 128.819836 188.637681 387.304348 83.507246 23.796219
"1" 136.552632 272.058824 465.823529 142.470588 15.346517
"1" 96.723214 269.857143 452.714286 140 20.663485
"1" 130.696562 213.714286 437.714286 95.595238 31.955823
"1" 128.19546 200.469027 497.539823 83.80531 24.754457
"1" 130.24159 212.97561 400.731707 94.731707 24.410309
"1" 125.51676 225.964602 625.053097 109.247788 22.291117
"1" 97.267857 198 507.857143 81.428571 15.041439
"1" 111.208571 210.848485 562.833333 91.318182 29.889823
"1" 135.10969 203.55914 544.182796 91.924731 28.639449
"1" 127.537954 271.894737 538.789474 146.368421 15.109572
"1" 141.336815 267.125 553.041667 144.458333 22.577644
"1" 131.458498 295.75 388.75 172.375 27.143139
"1" 123.524416 255.033898 588.305085 138.372881 28.84446
"1" 144.271845 229.846154 641.307692 105.923077 18.397967
"1" 127.390119 252.144144 698.738739 125.342342 24.797012
"1" 127.022647 232.426966 560.460674 111.775281 20.082842
"1" 134.454984 192.153846 435.025641 83.230769 19.79992
"1" 139.325137 195.782609 441.434783 80.608696 21.784474
"1" 130.45055 237.333333 775.140351 113.964912 24.880966
"1" 108.639423 193.384615 406.307692 79.230769 22.604131
"1" 103.151786 257.714286 575.142857 136.285714 27.440474
"1" 112.280528 249.473684 635.473684 127.157895 14.224749
"1" 125.358669 248.072072 691.216216 121.324324 26.393681
"1" 126.511021 248.163756 758.194323 112.534935 8.155691
"1" 129.98184 235.903846 787.153846 111.038462 20.788453
"1" 127.364351 247.666667 436.742857 137.142857 14.96683
"1" 120.056047 237.348837 613.023256 118.930233 22.671592
"1" 137.849415 241.837209 677.069767 112.441861 26.642557
"1" 129.986155 251.202454 704.576687 118.619632 6.753997
"1" 120.947917 252.333333 822.375 109.958333 25.618969
"1" 154.725 250.4 689.5 112.9 20.512435
"1" 128.279188 236.8 712.04 113.28 25.704474
"1" 117.475 246.051724 622.293103 115.482759 20.739079
"1" 122.270383 246.289474 768.302632 117.986842 24.171579
"1" 127.397019 233.258065 706.709677 110.946237 22.736442
"1" 137.698225 237.441861 441.627907 126.116279 16.133938
"1" 127.841639 236.105263 521.824561 123.140351 21.822474
"1" 111.328947 251.578947 726.157895 126.157895 28.094912
"1" 95.367816 251.727273 621.818182 123.636364 15.429927
"1" 143.75 251.846154 894.461539 117.615385 22.93598
"1" 130.305719 248.860465 589.790698 123.918605 24.475032
